endnote-1.2821947955889693e+19	Algahtani, M. A. A.	2017	Access to and Utilization of Dental Care Services among Children with Special Health Care Needs in the United States	D.Sc.D. Boston University		endnote	
endnote-2.8990706838575165e+18	Ali, A.	2016	We matter too! Suicidal thoughts and behaviors among youth at a therapeutic day school	Dissertation Abstracts International: Section B: The Sciences and Engineering 76 No-Specified		endnote	
endnote-1.7624433722670375e+19	Ali, M. A.	2009	Organizational cohesiveness and polarization of ethnic foreign policy lobbies in the United States: A comparative study of the pro-Israel lobby and the pro-Arab lobby, 1980s-2000s	Ph.D. Purdue University		endnote	
endnote-1.4194561235558162e+19	Ali, T. I.	2013	Comparative urban Bangladesh physics learning experiences as described by students and alumni	Ph.D. University of Wyoming		endnote	
endnote-6.028432299247411e+17	Alicke, M. D., Zell, E. & Bloom, D. L.	2010	Mere Categorization and the Frog-Pond Effect	Psychological Science 21 174-177		endnote	
endnote-1.0904189892754893e+19	Aliotti, N. C.	1977	Alternative assessment strategies in a pluralistic society	School Psychology Review 6 6-12		endnote	
endnote-1.0128739791518331e+18	Alison, L., Power, N., van den Heuvel, C. & Waring, S.	2015	A Taxonomy of Endogenous and Exogenous Uncertainty in High-Risk, High-Impact Contexts	Journal of Applied Psychology 100 1309-1318		endnote	
endnote-3.951966100434041e+18	Alizade, M.	2013	Change and renewal in a woman's life	The female body: Inside and outside. 243-256		endnote	
endnote-1.377654761023008e+19	Alizadeh, M., Coman, A., Lewis, M. & Cioffi-Revilla, C.	2014	Intergroup conflict escalation leads to more extremism	JASSS 17 		endnote	
endnote-1.1865853960066806e+18	Alizadeh, S., Jamalabadi, H., Schonauer, M., Leibold, C. & Gais, S.	2017	Decoding cognitive concepts from neuroimaging data using multivariate pattern analysis	NeuroImage 159 449-458		endnote	
endnote-5.669578576734218e+18	Aljunid, S. F. & Anderson, M.	1983	ULTRASTRUCTURE OF SENSILLA ON THE ANTENNAL PEDICEL OF THE BROWN PLANTHOPPER NILAPARVATA-LUGENS STAL (INSECTA, HOMOPTERA) .1. PLAQUE ORGANS AND TRICHOID SENSILLA	Cell and Tissue Research 228 313-322		endnote	
endnote-1.0872771596584219e+19	Alkoby, A., Halperin, E., Tarrasch, R. & Levit-Binnun, N.	2017	Increased Support for Political Compromise in the Israeli-Palestinian Conflict Following an 8-Week Mindfulness Workshop	Mindfulness 8 1345-1353		endnote	
endnote-5.497674934288949e+18	Allaire, F. S.	2014	'A'ohe pau ka 'ike i ka halau ho'okahi: All knowledge is not taught in the same school: A multiple-case study on the navigation of personal, cultural, and professional identities of Native Hawaiian members of Hawai'i's science, technology, engineering, and math community	Ph.D. University of Hawai'i at Manoa		endnote	
endnote-5.84143777946675e+18	Allee, C. L.	1997	A formula for success: Determinants of the policy effectiveness of disability groups in the public arena	Ph.D. American University		endnote	
endnote-1.4885601567284924e+19	Allemand, M. & Martin, M.	2016	On Correlated Change in Personality	European Psychologist 21 237-253		endnote	
endnote-1.8052837028690188e+19	Allen, B., Kon, M. & Bar-Yam, Y.	2009	A New Phylogenetic Diversity Measure Generalizing the Shannon Index and Its Application to Phyllostomid Bats	American Naturalist 174 236-243		endnote	
endnote-7.480012885605618e+18	Allen, B. P.	1996	African Americans' and European Americans' mutual attributions: Adjective generation technique (AGT) stereotyping	Journal of Applied Social Psychology 26 884-912		endnote	
endnote-3.154284353209303e+17	Allen, K.	2017	An Examination of Correlation Between Preadmission Indicators of College Readiness and Clinical Performance of Nursing Students	Ed.D. The University of Vermont and State Agricultural College		endnote	
endnote-1.6452855696958495e+19	Allen, M.	2015	Preschool children's taxonomic knowledge of animal species	Journal of Research in Science Teaching 52 107-134		endnote	
endnote-1.5612697023308532e+19	Allen, N. J. & O'Neill, T. A.	2015	The trajectory of emergence of shared group-level constructs	Small Group Research 46 352-390		endnote	
endnote-1.1369577176942592e+16	Allen, T. E. & Anderson, M. L.	2010	Deaf students and their classroom communication: An evaluation of higher order categorical interactions among school and background characteristics	Journal of Deaf Studies and Deaf Education 15 334-347		endnote	
endnote-1.1216233596290763e+19	Alliot, L.	2006	The sex category in the perception of social relationships between doctors and nurses, men and women, in a hospital environment	La categorie de sexe dans la perception des rapports sociaux entre medecins et infirmiers, hommes et femmes, a l'hopital. 12 231-246		endnote	
endnote-1.0415821123100369e+19	Alliot, L., Marc, M. L. & Lafon, J.-C.	2005	Social determinants of intergroup perceptions in a hospital environment: A contribution to societal psychology	Determinants sociaux des perceptions intergroupes en milieu hospitalier: Contribution a une psychologie societale. 65 45-57		endnote	
endnote-5.349502118630783e+18	Allison, K. C., Grilo, C. M., Masheb, R. M. & Stunkard, A. J.	2005	Binge eating disorder and night eating syndrome: A comparative study of disordered eating	Journal of Consulting and Clinical Psychology 73 1107-1115		endnote	
endnote-1.3537413138719494e+19	Almeida, D. C.	2003	Predicting academic aptitude for a high school learning -disabled sample	Psy.D. Pace University		endnote	
endnote-1.0969273651296098e+19	Almeida, J., Mahon, B. Z. & Caramazza, A.	2010	The role of the dorsal visual processing stream in tool identification	Psychological Science 21 772-778		endnote	
endnote-1.2710735840410952e+18	Alonso-Arbiol, I., Shaver, P. R., Fraley, R. C., Oronoz, B., Unzurrunzaga, E. & Urizar, R.	2006	Structure of the Basque emotion lexicon	Cognition and Emotion 20 836-865		endnote	
endnote-1.8034633741380667e+19	Alport, L. J.	2004	Comparative analysis of the role of olfaction and the neocortex in primate intrasexual competition	Anatomical Record Part a-Discoveries in Molecular Cellular and Evolutionary Biology 281A 1182-1189		endnote	
endnote-1.274779336191885e+19	Altamirano-Jimenez, I.	2006	The politics of tradition: Aboriginal nationalism and women. Mexico and *Canada in comparative perspective	Ph.D. University of Alberta (Canada)		endnote	
endnote-3.063072043907332e+18	Altaweel, M., Sallach, D. & Macal, C.	2013	Mobilizing for change: Simulating political movements in armed conflicts	Social Science Computer Review 31 143-164		endnote	
endnote-2.0641036882269942e+18	Alteri, A. M.	2018	The collateral effects of representation: Three essays evaluating representative bureaucracy in practice	Dissertation Abstracts International Section A: Humanities and Social Sciences 79 No-Specified		endnote	
endnote-6.801805775732206e+18	Altglas, V.	2016	Spirituality, the opiate of scholars of religion?	Religion 46 420-428		endnote	
endnote-1.7803093824895078e+18	Altholz, R. & Salerno, J.	2016	Do people perceive juvenile sex offenders who are gay and Christian as hypocrites? The effects of shared and dual identity defendants	Journal of Aggression, Conflict and Peace Research 8 226-237		endnote	
endnote-8.047255460103586e+18	Alumbaugh, L. D.	2003	Cognitive functioning in classification tasks in a child with autism: A five-year follow-up study	Psy.D. Alliant International University, Fresno		endnote	
endnote-5.087821067547021e+18	Alvarado, N. & Jameson, K. A.	2011	Shared knowledge about emotion among Vietnamese and English bilingual and monolingual speakers	Journal of Cross-Cultural Psychology 42 963-982		endnote	
endnote-1.4965238493395345e+19	Alvarez, A. R.	1990	Determinants of family planning clinic performance in Cebu City, the Philippines	Ph.D. University of Michigan		endnote	
endnote-5.55458462406103e+18	Alvarez, J. L. & Svejenova, S.	 2005	Sharing executive power: Roles and relationships at the top			endnote	
endnote-7.383900749200617e+18	Álvarez-Mosquera, P.	2017	The Use of the Implicit Association Test (IAT) for Sociolinguistic Purposes in South Africa	Language Matters 48 69-90		endnote	
endnote-2.1381133969359974e+18	Alvaro, E. M. & Crano, W. D.	1997	Indirect minority influence: Evidence for leniency in source evaluation and counter argumentation	Journal of Personality and Social Psychology 72 949-964		endnote	
endnote-8.404323287372958e+18	Alves, H., Koch, A. & Unkelbach, C.	2017	The 'Common Good' phenomenon: Why similarities are positive and differences are negative	Journal of Experimental Psychology: General 146 512-528		endnote	
endnote-9.891334852674677e+18	Alves, N., Oliveira, T. F. M., Pereira, V. A., Goncales, E. S., Gabrielli, M. A. C. & Passeri, L. A.	2017	Nasolabial changes after two different approaches for surgically assisted rapid maxillary expansion	International Journal of Oral and Maxillofacial Surgery 46 1088-1093		endnote	
endnote-1.392666018632011e+19	Alvídrez, S., Piñeiro-Naval, V., Marcos-Ramos, M. & Rojas-Solís, J. L.	2015	Intergroup contact in computer-mediated communication: The interplay of a stereotype-disconfirming behavior and a lasting group identity on reducing prejudiced perceptions	Computers in Human Behavior 52 533-540		endnote	
endnote-4.0921687843372175e+18	Alvinius, A., Johansson, E. & Larsson, G.	2017	Job satisfaction as a form of organizational commitment at the military strategic level: A grounded theory study	International Journal of Organizational Analysis 25 312-326		endnote	
endnote-2.1563934724026655e+18	Alzate, M. & Dono, M.	2017	Social reconciliation as a strategy for transforming socio-political conflicts, associated variables and measurement instruments	Universitas Psychologica 16 		endnote	
endnote-1.2899925184452342e+18	Alzeer, S. R.	2017	Occupational choices among Arab Americans in the U.S.: An examination of the effects of gender, educational attainment, generational status, country of origin, and motivation	Ph.D. Wayne State University		endnote	
endnote-8.94817867094666e+18	Amadae, S. M.	1999	Rational choice theory in United States economic, political, and policy science, 1944--1985: Social scientists transform the language of democracy	Ph.D. University of California, Berkeley		endnote	
endnote-4.0453619028740915e+18	Aman, C. L.	2006	Exploring the influence of school and community relationships on the performance of Aboriginal students in British Columbia public schools	Ph.D. The University of British Columbia (Canada)		endnote	
endnote-1.0436655941179884e+18	Amankwah, N. A.	2002	Factors affecting distance to the nearest physician in Canada: Changes from 1993–1999	M.Sc. University of Ottawa (Canada)		endnote	
endnote-9.194450864825655e+18	Amaro, F. C., Jr.	2015	Phenomenological study of managers' perceptions in the evaluation of nontraditional workers' job performance	Ph.D. Capella University		endnote	
endnote-1.0402502261583542e+19	Ambrose, S. R.	2017	Lesbians; How Novel	Ph.D. Michigan State University		endnote	
endnote-6.113662743724032e+17	Ameli, R.	2014	Beholding	25 lessons in mindfulness: Now time for healthy living. 212-219		endnote	
endnote-1.2092256565394395e+19	Amer, T. M.	2014	In the Law's Image: San Francisco and the Creation of a U.S. American Imaginative Geography	Ph.D. University of California, Davis		endnote	
endnote-1.5017781109892743e+19	Ames, D. R.	2004	Inside the mind reader's tool kit: Projection and stereotyping in mental state inference	Journal of Personality and Social Psychology 87 340-353		endnote	
endnote-2.1294452614903808e+18	Ames, D. R.	2004	Strategies for social inference: A similarity contingency model of projection and stereotyping in attribute prevalence estimates	Journal of Personality and Social Psychology 87 573-585		endnote	
endnote-1.714901854833238e+19	Amey, S. E.	1992	Nurses' stereotypically-oriented versus individually-oriented perceptions of and responses to psychiatric patients: Are individual borderline patients stereotyped?	M.Sc. University of Toronto (Canada)		endnote	
endnote-4.926973781745535e+18	Amichai-Hamburger, Y.	2005	Internet minimal group paradigm	Cyberpsychology & Behavior 8 140-142		endnote	
endnote-3.082986624318329e+18	Amichai-Hamburger, Y., Hasler, B. S. & Shani-Sherman, T.	2015	Structured and unstructured intergroup contact in the digital age	Computers in Human Behavior 52 515-522		endnote	
endnote-1.098677000142474e+19	Amici, V., Santi, E., Filibeck, G., Diekmann, M., Geri, F., Landi, S., Scoppola, A. & Chiarucci, A.	2013	Influence of secondary forest succession on plant diversity patterns in a Mediterranean landscape	Journal of Biogeography 40 2335-2347		endnote	
endnote-9.808392239150004e+18	Amino, K. & Osanai, T.	2014	Native vs. non-native accent identification using Japanese spoken telephone numbers	Speech Communication 56 70-81		endnote	
endnote-1.5359090736927201e+19	Aminoff, E. M., Clewett, D., Freeman, S., Frithsen, A., Tipper, C., Johnson, A., Grafton, S. T. & Miller, M. B.	2012	Individual differences in shifting decision criterion: A recognition memory study	Memory & Cognition 40 1016-1030		endnote	
